std_v_tutti,wds_comuneimpianto_rol3,cos_ora,cos_mese,rhm_comunelimitrofo3,wdd_comuneimpianto,std_u_tutti,u_comunelimitrofo4,cos_giorno,sin_mese,sin_giorno,std_rhm_tutti,v_comuneimpianto,rnf_comunelimitrofo3,sin_ora,Dataora
3.737179071527305,16.8,1.0,0.8660254037844387,91.5,204.3,0.6690011980913709,-14.327363699117422,0.9795299412524944,0.4999999999999999,0.20129852008866,3.526613106083515,-6.91344122456583,0.0,0.0,2024-01-01 00:00:00
4.844506157247006,16.65,0.9659258262890684,0.8660254037844387,91.3,200.6,1.1478700039344727,-15.516439734052568,0.9795299412524944,0.4999999999999999,0.20129852008866,3.434093766920175,-5.805387198677575,0.0,0.2588190451025207,2024-01-01 01:00:00
5.781740360727015,16.166666666666668,0.8660254037844387,0.8660254037844387,91.0,199.0,1.847225428393061,-16.710984061447093,0.9795299412524944,0.4999999999999999,0.20129852008866,3.261134771824064,-4.948635947748782,0.0,0.4999999999999999,2024-01-01 02:00:00
5.557419204712124,15.0,0.7071067811865476,0.8660254037844387,92.1,202.8,2.3174812050245026,-15.949947568138445,0.9795299412524944,0.4999999999999999,0.20129852008866,3.5951356024495054,-5.153957299812969,0.0,0.7071067811865475,2024-01-01 03:00:00
6.098505730613359,13.4,0.5000000000000001,0.8660254037844387,92.1,198.6,2.3931497305336693,-15.33589771287549,0.9795299412524944,0.4999999999999999,0.20129852008866,3.262207841324642,-3.7318239187874154,0.0,0.8660254037844386,2024-01-01 04:00:00
5.841356545115814,12.066666666666668,0.2588190451025207,0.8660254037844387,92.9,198.9,2.358724072648552,-14.675932172048762,0.9795299412524944,0.4999999999999999,0.20129852008866,3.174114049620778,-3.627875083819276,0.0,0.9659258262890684,2024-01-01 05:00:00
5.302419344816143,12.366666666666664,6.123233995736766e-17,0.8660254037844387,91.9,209.2,2.3251702012052298,-16.74020745517958,0.9795299412524944,0.4999999999999999,0.20129852008866,3.526045944113609,-6.92760715977,0.0,1.0,2024-01-01 06:00:00
5.327999453716269,13.533333333333331,-0.2588190451025206,0.8660254037844387,91.1,214.9,1.9237571231536517,-15.971317675760288,0.9795299412524944,0.4999999999999999,0.20129852008866,3.7206182281981017,-8.696617276371848,0.0,0.9659258262890684,2024-01-01 07:00:00
4.480606485107523,15.3,-0.4999999999999998,0.8660254037844387,89.7,224.9,1.5407991591895285,-14.594934780586486,0.9795299412524944,0.4999999999999999,0.20129852008866,4.624608091503539,-11.646880916198237,0.0,0.8660254037844387,2024-01-01 08:00:00
3.2970948082397715,17.266666666666666,-0.7071067811865475,0.8660254037844387,87.1,231.0,0.72078181120791,-13.910957170143384,0.9795299412524944,0.4999999999999999,0.20129852008866,5.317612246111972,-15.62063382528511,0.0,0.7071067811865476,2024-01-01 09:00:00
2.1876120237697823,20.2,-0.8660254037844387,0.8660254037844387,83.1,236.3,0.4360691233090644,-14.31285007759361,0.9795299412524944,0.4999999999999999,0.20129852008866,5.49608951892161,-19.96689893113158,0.0,0.4999999999999999,2024-01-01 10:00:00
1.8239277598318533,22.866666666666664,-0.9659258262890682,0.8660254037844387,78.6,239.9,0.6688659603333864,-14.123899303684418,0.9795299412524944,0.4999999999999999,0.20129852008866,5.361716143176548,-21.196209803957757,0.0,0.258819045102521,2024-01-01 11:00:00
1.549908207913972,24.26666666666667,-1.0,0.8660254037844387,77.2,242.6,0.687971537330578,-12.536211326153069,0.9795299412524944,0.4999999999999999,0.20129852008866,5.587038571551123,-21.57391385881456,0.0,1.2246467991473532e-16,2024-01-01 12:00:00
1.0579169382260474,23.9,-0.9659258262890684,0.8660254037844387,79.2,242.8,0.4692225614498274,-11.14781231909114,0.9795299412524944,0.4999999999999999,0.20129852008866,5.69491000806861,-20.36763494837071,0.0,-0.2588190451025208,2024-01-01 13:00:00
0.8298378086990054,22.4,-0.8660254037844388,0.8660254037844387,82.3,237.9,0.2848510736484699,-10.120590095375642,0.9795299412524944,0.4999999999999999,0.20129852008866,5.612307903171383,-16.94243842764274,0.0,-0.4999999999999997,2024-01-01 14:00:00
0.4276456288491964,20.3,-0.7071067811865479,0.8660254037844387,85.6,235.1,0.7293184414934498,-8.56123576326496,0.9795299412524944,0.4999999999999999,0.20129852008866,5.628943062422996,-14.762733765727893,0.0,-0.7071067811865471,2024-01-01 15:00:00
0.3873205226510957,18.1,-0.5000000000000004,0.8660254037844387,88.0,232.7,0.6093167059684323,-8.331375904924252,0.9795299412524944,0.4999999999999999,0.20129852008866,5.5084480573025285,-12.966217737934798,0.0,-0.8660254037844384,2024-01-01 16:00:00
0.1545749159990712,16.5,-0.2588190451025206,0.8660254037844387,88.6,230.3,0.5503301459907628,-8.410544339649094,0.9795299412524944,0.4999999999999999,0.20129852008866,5.597946051901537,-11.694873236712809,0.0,-0.9659258262890684,2024-01-01 17:00:00
0.763896807232885,14.833333333333334,-1.8369701987210294e-16,0.8660254037844387,89.2,228.3,0.4671734056565046,-7.400434728234786,0.9795299412524944,0.4999999999999999,0.20129852008866,4.96306357001399,-9.70629636971009,0.0,-1.0,2024-01-01 18:00:00
1.1413845148759525,13.733333333333334,0.2588190451025203,0.8660254037844387,86.5,224.8,0.7081539494522018,-7.516018683207372,0.9795299412524944,0.4999999999999999,0.20129852008866,4.313583197296653,-9.160244729526733,0.0,-0.9659258262890684,2024-01-01 19:00:00
1.0399062846566451,13.2,0.5000000000000001,0.8660254037844387,84.9,227.5,0.5983408441209113,-8.202163027266439,0.9795299412524944,0.4999999999999999,0.20129852008866,4.383263624287272,-10.026971780617684,0.0,-0.8660254037844386,2024-01-01 20:00:00
1.2045176601089895,13.366666666666667,0.7071067811865474,0.8660254037844387,85.8,233.7,0.2188364657611665,-7.90188598033814,0.9795299412524944,0.4999999999999999,0.20129852008866,4.971116574774722,-10.880031810354964,0.0,-0.7071067811865477,2024-01-01 21:00:00
1.4309489718283936,13.733333333333334,0.8660254037844384,0.8660254037844387,86.9,239.0,0.4589777230290526,-8.384011485705496,0.9795299412524944,0.4999999999999999,0.20129852008866,5.440588203494178,-12.08605893989978,0.0,-0.5000000000000004,2024-01-01 22:00:00
1.920631526987272,13.833333333333334,0.965925826289068,0.8660254037844387,87.2,244.3,1.1836832530675776,-8.806652372871566,0.9795299412524944,0.4999999999999999,0.20129852008866,5.380334562088124,-12.524970596377074,0.0,-0.2588190451025215,2024-01-01 23:00:00
1.520870785625845,13.9,1.0,0.8660254037844387,88.6,253.7,1.5358727651431754,-7.416732682009587,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.323424568556736,-13.149332500060058,0.0,0.0,2024-01-02 00:00:00
1.7659948809371964,13.666666666666666,0.9659258262890684,0.8660254037844387,88.8,256.2,1.4923985356133762,-6.563979187481113,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.124560582656045,-13.013199350789122,0.0,0.2588190451025207,2024-01-02 01:00:00
1.758418534149688,12.566666666666668,0.8660254037844387,0.8660254037844387,89.7,265.8,1.6993684135436118,-4.564024439492571,0.9189578116202306,0.4999999999999999,0.3943558551133185,3.492420364160078,-10.571533458579257,0.0,0.4999999999999999,2024-01-02 02:00:00
1.458388050638301,11.133333333333333,0.7071067811865476,0.8660254037844387,91.2,263.4,1.0641855977150827,-3.2209987864924075,0.9189578116202306,0.4999999999999999,0.3943558551133185,2.940748204114047,-9.337703996643729,0.0,0.7071067811865475,2024-01-02 03:00:00
1.2533326914021732,9.7,0.5000000000000001,0.8660254037844387,91.9,262.0,0.8673514527991554,-3.158361566993662,0.9189578116202306,0.4999999999999999,0.3943558551133185,2.5990382836734067,-9.01143942554829,0.0,0.8660254037844386,2024-01-02 04:00:00
1.1695420422925478,9.0,0.2588190451025207,0.8660254037844387,92.5,251.3,0.4452002323622915,-3.673711734818636,0.9189578116202306,0.4999999999999999,0.3943558551133185,2.377603835797714,-8.051287360841243,0.0,0.9659258262890684,2024-01-02 05:00:00
0.7016493041801621,8.700000000000001,6.123233995736766e-17,0.8660254037844387,93.0,242.5,0.4306846125107918,-4.569926543409444,0.9189578116202306,0.4999999999999999,0.3943558551133185,2.395412281842107,-7.539592082014883,0.0,1.0,2024-01-02 06:00:00
0.7501653278967744,8.6,-0.2588190451025206,0.8660254037844387,93.3,240.7,0.492716444286814,-4.897577084913269,0.9189578116202306,0.4999999999999999,0.3943558551133185,2.5025986494042547,-7.67420959740266,0.0,0.9659258262890684,2024-01-02 07:00:00
0.9704423288059834,8.6,-0.4999999999999998,0.8660254037844387,89.9,234.5,0.4310087558969692,-5.616974781744919,0.9189578116202306,0.4999999999999999,0.3943558551133185,3.4687173421886097,-6.919981906028714,0.0,0.8660254037844387,2024-01-02 08:00:00
1.2765131815480022,8.733333333333333,-0.7071067811865475,0.8660254037844387,84.5,237.0,0.7153001887281849,-6.502944383856264,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.569135585644181,-7.464168054714274,0.0,0.7071067811865476,2024-01-02 09:00:00
2.162125022029342,9.833333333333334,-0.8660254037844387,0.8660254037844387,77.3,236.3,0.9862247289031532,-8.950000000000006,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.737298808392814,-10.066644877778838,0.0,0.4999999999999999,2024-01-02 10:00:00
2.1272132463226683,12.033333333333331,-0.9659258262890682,0.8660254037844387,73.6,235.3,1.139030309920562,-11.106230311927932,0.9189578116202306,0.4999999999999999,0.3943558551133185,5.225131577290661,-12.414375019564137,0.0,0.258819045102521,2024-01-02 11:00:00
1.8865441729097685,15.166666666666666,-1.0,0.8660254037844387,69.5,237.5,1.0854763473827562,-12.347928274621657,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.590969396543609,-15.434063458375803,0.0,1.2246467991473532e-16,2024-01-02 12:00:00
1.8792051587955552,17.8,-0.9659258262890684,0.8660254037844387,67.1,237.9,0.9383888451470022,-12.561891041796535,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.632170117774172,-16.94243842764274,0.0,-0.2588190451025208,2024-01-02 13:00:00
1.6610719376506202,20.0,-0.8660254037844388,0.8660254037844387,67.3,238.3,0.7312686111541193,-12.781923069434786,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.379155169664578,-18.462601074501915,0.0,-0.4999999999999997,2024-01-02 14:00:00
1.5305469634344324,21.066666666666663,-0.7071067811865479,0.8660254037844387,71.5,236.1,0.6072773454146486,-13.313294140889449,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.609012909506764,-17.845264129550404,0.0,-0.7071067811865471,2024-01-02 15:00:00
1.480722679294055,21.33333333333333,-0.5000000000000004,0.8660254037844387,77.6,232.8,0.5246636094918957,-13.95991096462471,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.472694937059756,-16.567822294903287,0.0,-0.8660254037844384,2024-01-02 16:00:00
1.1540598037197882,21.133333333333333,-0.2588190451025206,0.8660254037844387,82.5,231.6,0.3789911042125686,-14.0974799671919,0.9189578116202306,0.4999999999999999,0.3943558551133185,4.649946236248331,-16.535931949575218,0.0,-0.9659258262890684,2024-01-02 17:00:00
0.927746643321814,21.46666666666667,-1.8369701987210294e-16,0.8660254037844387,85.7,232.1,0.1924503133188198,-13.995265046965532,0.9189578116202306,0.4999999999999999,0.3943558551133185,5.0766130441466615,-17.75439190878054,0.0,-1.0,2024-01-02 18:00:00
0.8914900428041047,22.633333333333336,0.2588190451025203,0.8660254037844387,88.0,230.8,0.3940245460710196,-15.06976956810979,0.9189578116202306,0.4999999999999999,0.3943558551133185,5.835923234587649,-18.83115107551156,0.0,-0.9659258262890684,2024-01-02 19:00:00
1.3680755904995463,24.2,0.5000000000000001,0.8660254037844387,86.8,231.6,0.5931068836242943,-16.1047556199575,0.9189578116202306,0.4999999999999999,0.3943558551133185,5.849102495255147,-20.219291199006665,0.0,-0.8660254037844386,2024-01-02 20:00:00
